Department,Category,MatrixLookupCode,Description,ExtendedDescription,ItemLookupCode,Dimension1,Dimension1code,Dimension2,Dimension2Code,Dimension3,Dimension3Code,SubDescription1,SubDescription2,SubDescription3,BarCode,Quantity,Price,PriceA,PriceB,PriceC,Cost,SupplierCode,Supplier,SupplierCost,ParentItem,ItemType,LastCost,MinimumOrder,Notes,Picture Name,ReorderNumber,ReorderPoint,RestockLevel,ReplacementCost,SaleStartDate,SaleEndDate,SalePrice,SalesTax,UnitofMeasure,WebItem,Weight,Inactive,POSStyleCode,POSSKU,TanneryProduct-id,Styleid,ShopifyProduct-id_Curated,ShopifyProduct-id_Cncpts,Company_model_Number,Company_sku_Number,ALU,brandid
Outerwear,Backpack,41-5844,Miura 50 Backpack Cop REG ,Miura 50 Backpack Copper REG  ,806955445336,Copper,,REG  ,,UNISEX,,5844,Copper,REG  ,806955445336,,235,,,,136,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5A47721E-D703-43D8-B765-0E4A0553833D,,49745,,,5844,,,
Outerwear,Backpack,41-5844,Miura 50 Backpack Cop SRT ,Miura 50 Backpack Copper SRT  ,806955445343,Copper,,SRT  ,,UNISEX,,5844,Copper,SRT  ,806955445343,,235,,,,136,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,01D49030-1474-406E-81B3-BCF45D4ABF67,,49745,,,5844,,,
Outerwear,Backpack,41-5844,Miura 50 Backpack Cop TALL ,Miura 50 Backpack Copper TALL  ,806955445350,Copper,,TALL  ,,UNISEX,,5844,Copper,TALL  ,806955445350,,235,,,,136,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D71351B3-4AE6-4D26-A020-3FCF04CD47C1,,49745,,,5844,,,
Outerwear,Backpack,,Kata 37 Backpack,,41-10909,color,,size,,genre,,,,,UPCA,,239,,,,138,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,B5242A4A-AC18-45C1-B2AF-546C0E96C095,,30830,,,,10909,,,41
Outerwear,Backpack,41-10909,Kata 37 Backpack Bla REG ,Kata 37 Backpack Black REG  ,806955551655,Black,,REG  ,,UNISEX,,10909,Black,REG  ,806955551655,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6A691A08-FE90-4130-BF94-12AB83F22EA6,,56304,,,10909,,,
Outerwear,Backpack,41-10909,Kata 37 Backpack Bla SRT ,Kata 37 Backpack Black SRT  ,806955551662,Black,,SRT  ,,UNISEX,,10909,Black,SRT  ,806955551662,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9D3D87FD-3B8A-4738-A517-156BF55A2B08,,56304,,,10909,,,
Outerwear,Backpack,41-10909,Kata 37 Backpack Bla TALL ,Kata 37 Backpack Black TALL  ,806955551679,Black,,TALL  ,,UNISEX,,10909,Black,TALL  ,806955551679,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,62B7B903-B34C-49B3-9967-0527D3B7E8D2,,56304,,,10909,,,
Outerwear,Backpack,41-10909,Kata 37 Backpack Nub REG ,Kata 37 Backpack Nubian Brown REG  ,806955551686,Nubian Brown,,REG  ,,UNISEX,,10909,Nubian Brown,REG  ,806955551686,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,3BA5CD04-7D2D-4B6F-9ED6-AC319BC4A961,,56305,,,10909,,,
Outerwear,Backpack,41-10909,Kata 37 Backpack Nub SRT ,Kata 37 Backpack Nubian Brown SRT  ,806955551693,Nubian Brown,,SRT  ,,UNISEX,,10909,Nubian Brown,SRT  ,806955551693,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,FA4D3861-7CC9-4F7C-BE15-1A779575AF61,,56305,,,10909,,,
Outerwear,Backpack,41-10909,Kata 37 Backpack Nub TALL ,Kata 37 Backpack Nubian Brown TALL  ,806955551709,Nubian Brown,,TALL  ,,UNISEX,,10909,Nubian Brown,TALL  ,806955551709,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,209E7178-538C-42DC-8B98-4D3BDE338190,,56305,,,10909,,,
Outerwear,Backpack,,Nozone 35 Backpack,,41-9420,color,,size,,genre,,,,,UPCA,,239,,,,138,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,048159AC-E028-4FFA-BCC6-4A227F69F259,,28325,,,,9420,,,41
Outerwear,Backpack,41-9420,Nozone 35 Backpack Tit REG ,Nozone 35 Backpack Titanium REG  ,806955551280,Titanium,,REG  ,,UNISEX,,9420,Titanium,REG  ,806955551280,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,25A55DD0-308E-4062-A258-2A5E5FCB9B0F,,,,,9420,,,
Outerwear,Backpack,41-9420,Nozone 35 Backpack Tit SRT ,Nozone 35 Backpack Titanium SRT  ,806955551297,Titanium,,SRT  ,,UNISEX,,9420,Titanium,SRT  ,806955551297,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8ACF6FE8-6116-4599-9157-E5933A8ABC8A,,,,,9420,,,
Outerwear,Backpack,41-9420,Nozone 35 Backpack Tit TALL ,Nozone 35 Backpack Titanium TALL  ,806955551303,Titanium,,TALL  ,,UNISEX,,9420,Titanium,TALL  ,806955551303,,239,,,,138,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A323E751-A69C-4706-90EC-A2B75D6BBA43,,,,,9420,,,
Outerwear,Backpack,,Quintic 38L Backpack,,41-9505,color,,size,,genre,,,,,UPCA,,250,,,,144.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,C4C50389-2D4C-4842-AB60-4D6D9D344381,,30224,,,,9505,,,41
Outerwear,Backpack,41-9505,Quintic 38L Backpack Car REG ,Quintic 38L Backpack Carbon Copy REG  ,806955579499,Carbon Copy,,REG  ,,UNISEX,,9505,Carbon Copy,REG  ,806955579499,,250,,,,144.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,DC0E5EA5-0683-45FA-8B94-3FFCF5FD3B40,,58790,,,9505,,,
Outerwear,Backpack,41-9505,Quintic 38L Backpack Car SRT ,Quintic 38L Backpack Carbon Copy SRT  ,806955579505,Carbon Copy,,SRT  ,,UNISEX,,9505,Carbon Copy,SRT  ,806955579505,,250,,,,144.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,C75ADEB8-9C4D-48E3-B4D7-B87826DC873E,,58790,,,9505,,,
Outerwear,Backpack,41-9505,Quintic 38L Backpack Car TALL ,Quintic 38L Backpack Carbon Copy TALL  ,806955579512,Carbon Copy,,TALL  ,,UNISEX,,9505,Carbon Copy,TALL  ,806955579512,,250,,,,144.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8631FB6B-97FF-4015-989C-6C76F149C278,,58790,,,9505,,,
Outerwear,Backpack,41-9505,Quintic 38L Backpack Tob REG ,Quintic 38L Backpack Tobiko REG  ,806955579529,Tobiko,,REG  ,,UNISEX,,9505,Tobiko,REG  ,806955579529,,250,,,,144.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D9CDD0A1-4A89-487C-9E7A-707A766D10C7,,58791,,,9505,,,
Outerwear,Backpack,41-9505,Quintic 38L Backpack Tob SRT ,Quintic 38L Backpack Tobiko SRT  ,806955579536,Tobiko,,SRT  ,,UNISEX,,9505,Tobiko,SRT  ,806955579536,,250,,,,144.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,519C44F4-B0E9-48AA-A305-CD7EFE62FD34,,58791,,,9505,,,
Outerwear,Backpack,41-9505,Quintic 38L Backpack Tob TALL ,Quintic 38L Backpack Tobiko TALL  ,806955579543,Tobiko,,TALL  ,,UNISEX,,9505,Tobiko,TALL  ,806955579543,,250,,,,144.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,ACCBA97E-9E4B-4E61-8DEB-0C7B0DEEB762,,58791,,,9505,,,
Outerwear,Backpack,,Kata 45 Backpack,,41-11441,color,,size,,genre,,,,,UPCA,,259,,,,149.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,8FE12C1F-8818-4E41-AD21-E731457DF5B2,,28314,,,,11441,,,41
Outerwear,Backpack,41-11441,Kata 45 Backpack Bla REG ,Kata 45 Backpack Black REG  ,806955551594,Black,,REG  ,,UNISEX,,11441,Black,REG  ,806955551594,,259,,,,149.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BABDD034-0969-4AE1-A832-A6C46181A928,,56306,,,11441,,,
Outerwear,Backpack,41-11441,Kata 45 Backpack Bla SRT ,Kata 45 Backpack Black SRT  ,806955551600,Black,,SRT  ,,UNISEX,,11441,Black,SRT  ,806955551600,,259,,,,149.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F5FB8637-EE78-4B22-8822-BA675817046C,,56306,,,11441,,,
Outerwear,Backpack,41-11441,Kata 45 Backpack Bla TALL ,Kata 45 Backpack Black TALL  ,806955551617,Black,,TALL  ,,UNISEX,,11441,Black,TALL  ,806955551617,,259,,,,149.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D976C14C-C3AF-4B83-AE78-A5960EE3EE9F,,56306,,,11441,,,
Outerwear,Backpack,41-11441,Kata 45 Backpack Blu REG ,Kata 45 Backpack Blue Moon REG  ,806955551624,Blue Moon,,REG  ,,UNISEX,,11441,Blue Moon,REG  ,806955551624,,259,,,,149.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,2515B2DA-0AEF-499B-A2AC-AA707340A93D,,56307,,,11441,,,
Outerwear,Backpack,41-11441,Kata 45 Backpack Blu SRT ,Kata 45 Backpack Blue Moon SRT  ,806955551631,Blue Moon,,SRT  ,,UNISEX,,11441,Blue Moon,SRT  ,806955551631,,259,,,,149.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F3343B33-A9B3-4841-A00E-B71DF6C8F322,,56307,,,11441,,,
Outerwear,Backpack,41-11441,Kata 45 Backpack Blu TALL ,Kata 45 Backpack Blue Moon TALL  ,806955551648,Blue Moon,,TALL  ,,UNISEX,,11441,Blue Moon,TALL  ,806955551648,,259,,,,149.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D63A607F-ECC4-49B4-947D-4FA97DB11401,,56307,,,11441,,,
Outerwear,Backpack,,Nozone 55 Backpack,,41-10132,color,,size,,genre,,,,,UPCA,,275,,,,159,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,BB0DF496-E2E3-4C37-A719-5110F7F32E04,,28326,,,,10132,,,41
Outerwear,Backpack,41-10132,Nozone 55 Backpack Tit REG ,Nozone 55 Backpack Titanium REG  ,806955551310,Titanium,,REG  ,,UNISEX,,10132,Titanium,REG  ,806955551310,,275,,,,159,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B4FFEC61-45E8-4B05-9CA5-E4BD614014C7,,,,,10132,,,
Outerwear,Backpack,41-10132,Nozone 55 Backpack Tit SRT ,Nozone 55 Backpack Titanium SRT  ,806955551327,Titanium,,SRT  ,,UNISEX,,10132,Titanium,SRT  ,806955551327,,275,,,,159,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,66852B7B-A957-471D-A597-903BF932097E,,,,,10132,,,
Outerwear,Backpack,41-10132,Nozone 55 Backpack Tit TALL ,Nozone 55 Backpack Titanium TALL  ,806955551334,Titanium,,TALL  ,,UNISEX,,10132,Titanium,TALL  ,806955551334,,275,,,,159,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0A5C7491-BFFD-4FE3-B421-2FB000FE81D4,,,,,10132,,,
Outerwear,Backpack,41-7354,Altra 62 Backpack W Lic REG ,Altra 62 Backpack Womens Lichen REG  ,806955447415,Lichen,,REG  ,,FEMALE,,7354,Lichen,REG  ,806955447415,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,72B72C49-F7CF-4BD6-9C7E-4C3D81C7F2B3,,48851,,,7354,,,
Outerwear,Backpack,41-7354,Altra 62 Backpack W Lic TALL ,Altra 62 Backpack Womens Lichen TALL  ,806955447439,Lichen,,TALL  ,,FEMALE,,7354,Lichen,TALL  ,806955447439,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,43A8A730-B427-449E-AF09-5022E4E9E467,,48851,,,7354,,,
Outerwear,Backpack,41-7354,Altra 62 Backpack W Rav REG ,Altra 62 Backpack Womens Raven REG  ,806955446432,Raven,,REG  ,,FEMALE,,7354,Raven,REG  ,806955446432,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8CADF186-3ECA-42A5-A062-4C1899A8F8BB,,48852,,,7354,,,
Outerwear,Backpack,41-7354,Altra 62 Backpack W Rav TALL ,Altra 62 Backpack Womens Raven TALL  ,806955446456,Raven,,TALL  ,,FEMALE,,7354,Raven,TALL  ,806955446456,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,70AE1E40-0A7A-4C36-B766-1C104E0662E9,,48852,,,7354,,,
Outerwear,Backpack,,Altra 62 Backpack Womens,,41-7354,color,,size,,genre,,,,,UPCA,,399,,,,230.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,B3EDFE50-B020-4C1B-928E-1C06793DD8EF,,23679,,,,7354,,,41
Outerwear,Backpack,41-7355,Altra 65 Backpack M Cop REG ,Altra 65 Backpack Mens Copper REG  ,806955447538,Copper,,REG  ,,MALE,,7355,Copper,REG  ,806955447538,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,187423E8-3933-43EF-8A55-9CF4219AE200,,48853,,,7355,,,
Outerwear,Backpack,41-7355,Altra 65 Backpack M Cop TALL ,Altra 65 Backpack Mens Copper TALL  ,806955447552,Copper,,TALL  ,,MALE,,7355,Copper,TALL  ,806955447552,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CE062253-FFDD-437C-A862-D336AEE44D2A,,48853,,,7355,,,
Outerwear,Backpack,41-7355,Altra 65 Backpack M Rav REG ,Altra 65 Backpack Mens Raven REG  ,806955446463,Raven,,REG  ,,MALE,,7355,Raven,REG  ,806955446463,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5932CF25-97B8-4492-8571-1AC34027F721,,48854,,,7355,,,
Outerwear,Backpack,41-7355,Altra 65 Backpack M Rav TALL ,Altra 65 Backpack Mens Raven TALL  ,806955446487,Raven,,TALL  ,,MALE,,7355,Raven,TALL  ,806955446487,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F6823F05-8795-41E4-8F4C-E8B633F584C8,,48854,,,7355,,,
Outerwear,Backpack,,Altra 65 Backpack Mens,,41-7355,color,,size,,genre,,,,,UPCA,,399,,,,230.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,47D07D1C-781D-4641-B04E-2CA234EE1921,,23680,,,,7355,,,41
Outerwear,Backpack,,Bora 80 Backpack,,41-5962,color,,size,,genre,,,,,UPCA,,399,,,,230.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,075E8E40-3218-4068-8A07-B57C134CD192,,23724,,,,5962,,,41
Outerwear,Backpack,41-5962,Bora 80 Backpack Bla REG ,Bora 80 Backpack Black REG  ,806955445213,Black,,REG  ,,UNISEX,,5962,Black,REG  ,806955445213,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E4B9878C-8C7A-4D35-973F-154F6B10F3DA,,49020,,,5962,,,
Outerwear,Backpack,41-5962,Bora 80 Backpack Bla SRT ,Bora 80 Backpack Black SRT  ,806955445220,Black,,SRT  ,,UNISEX,,5962,Black,SRT  ,806955445220,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,56D1B743-8BA8-47F3-B76E-7A373C276A31,,49020,,,5962,,,
Outerwear,Backpack,41-5962,Bora 80 Backpack Bla TALL ,Bora 80 Backpack Black TALL  ,806955445237,Black,,TALL  ,,UNISEX,,5962,Black,TALL  ,806955445237,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,3755FAE2-9EE2-45BA-98F4-4BBEAFE78039,,49020,,,5962,,,
Outerwear,Backpack,41-5962,Bora 80 Backpack Dee REG ,Bora 80 Backpack Deep Blue REG  ,806955349863,Deep Blue,,REG  ,,UNISEX,,5962,Deep Blue,REG  ,806955349863,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0F3F4691-4AE6-46F2-892A-1A464A55ECDB,,49021,,,5962,,,
Outerwear,Backpack,41-5962,Bora 80 Backpack Dee SRT ,Bora 80 Backpack Deep Blue SRT  ,806955349870,Deep Blue,,SRT  ,,UNISEX,,5962,Deep Blue,SRT  ,806955349870,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9EDB0F60-498F-4F1E-9166-ECE7A13062B6,,49021,,,5962,,,
Outerwear,Backpack,41-5962,Bora 80 Backpack Dee TALL ,Bora 80 Backpack Deep Blue TALL  ,806955349887,Deep Blue,,TALL  ,,UNISEX,,5962,Deep Blue,TALL  ,806955349887,,399,,,,230.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,2CDE25D6-CB3C-43BD-9B27-72D9BE2CB35B,,49021,,,5962,,,
Outerwear,Backpack,,Nozone 75 Backpack,,41-10133,color,,size,,genre,,,,,UPCA,,400,,,,231,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,63748B38-5DF1-4797-8846-DEB07F1A532A,,28327,,,,10133,,,41
Outerwear,Backpack,41-10133,Nozone 75 Backpack Tit REG ,Nozone 75 Backpack Titanium REG  ,806955551341,Titanium,,REG  ,,UNISEX,,10133,Titanium,REG  ,806955551341,,400,,,,231,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E88A2BA7-CC1E-42A7-8B96-F14B1BAAD076,,,,,10133,,,
Outerwear,Backpack,41-10133,Nozone 75 Backpack Tit SRT ,Nozone 75 Backpack Titanium SRT  ,806955551358,Titanium,,SRT  ,,UNISEX,,10133,Titanium,SRT  ,806955551358,,400,,,,231,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,23763BE4-4195-499F-9CCB-BBDE94B8D636,,,,,10133,,,
Outerwear,Backpack,41-10133,Nozone 75 Backpack Tit TALL ,Nozone 75 Backpack Titanium TALL  ,806955551365,Titanium,,TALL  ,,UNISEX,,10133,Titanium,TALL  ,806955551365,,400,,,,231,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,254912B7-4234-4045-9436-C4A7B1C0E854,,,,,10133,,,
Outerwear,Backpack,41-7357,Altra 75 Backpack M Fir REG ,Altra 75 Backpack Mens Fireweed REG  ,806955447446,Fireweed,,REG  ,,MALE,,7357,Fireweed,REG  ,806955447446,,425,,,,245.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6C9F29A3-5BCB-4462-94FE-6467908D86D5,,48856,,,7357,,,
Outerwear,Backpack,41-7357,Altra 75 Backpack M Fir TALL ,Altra 75 Backpack Mens Fireweed TALL  ,806955447460,Fireweed,,TALL  ,,MALE,,7357,Fireweed,TALL  ,806955447460,,425,,,,245.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B6931215-BA7E-42E8-9931-62806F58B2F4,,48856,,,7357,,,
Outerwear,Backpack,41-7357,Altra 75 Backpack M Rav REG ,Altra 75 Backpack Mens Raven REG  ,806955446494,Raven,,REG  ,,MALE,,7357,Raven,REG  ,806955446494,,425,,,,245.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9294C02A-7595-4D3B-93B9-01F184D122BD,,48855,,,7357,,,
Outerwear,Backpack,41-7357,Altra 75 Backpack M Rav TALL ,Altra 75 Backpack Mens Raven TALL  ,806955446517,Raven,,TALL  ,,MALE,,7357,Raven,TALL  ,806955446517,,425,,,,245.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,065C9B2D-E33D-402B-9856-0E98144D67F5,,48855,,,7357,,,
Outerwear,Backpack,,Altra 75 Backpack Mens,,41-7357,color,,size,,genre,,,,,UPCA,,425,,,,245.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,4AA70406-C06C-4297-8ED0-0A5E63F25673,,23681,,,,7357,,,41
Outerwear,Backpack,,Bora 95 Backpack,,41-5963,color,,size,,genre,,,,,UPCA,,449,,,,259.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,D7E3C7D6-7B38-4521-8B9B-C735496A171E,,23726,,,,5963,,,41
Outerwear,Backpack,41-5963,Bora 95 Backpack Bla REG ,Bora 95 Backpack Black REG  ,806955445244,Black,,REG  ,,UNISEX,,5963,Black,REG  ,806955445244,,449,,,,259.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A127E912-E169-472A-963F-9FBA42795C62,,49023,,,5963,,,
Outerwear,Backpack,41-5963,Bora 95 Backpack Bla SRT ,Bora 95 Backpack Black SRT  ,806955445251,Black,,SRT  ,,UNISEX,,5963,Black,SRT  ,806955445251,,449,,,,259.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0646244C-C01F-4C49-B9E1-C97EA0CAC271,,49023,,,5963,,,
Outerwear,Backpack,41-5963,Bora 95 Backpack Bla TALL ,Bora 95 Backpack Black TALL  ,806955445268,Black,,TALL  ,,UNISEX,,5963,Black,TALL  ,806955445268,,449,,,,259.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,7723F06D-58CC-49F5-BE0A-CCE9C731A6F9,,49023,,,5963,,,
Outerwear,Backpack,41-5963,Bora 95 Backpack Dee REG ,Bora 95 Backpack Deep Blue REG  ,806955349924,Deep Blue,,REG  ,,UNISEX,,5963,Deep Blue,REG  ,806955349924,,449,,,,259.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E4AE1E68-1BC2-4BBE-B050-37C403311878,,49024,,,5963,,,
Outerwear,Backpack,41-5963,Bora 95 Backpack Dee SRT ,Bora 95 Backpack Deep Blue SRT  ,806955349931,Deep Blue,,SRT  ,,UNISEX,,5963,Deep Blue,SRT  ,806955349931,,449,,,,259.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,516AC916-79D4-428F-A899-7ACE7570A372,,49024,,,5963,,,
Outerwear,Backpack,41-5963,Bora 95 Backpack Dee TALL ,Bora 95 Backpack Deep Blue TALL  ,806955349948,Deep Blue,,TALL  ,,UNISEX,,5963,Deep Blue,TALL  ,806955349948,,449,,,,259.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5AE8B36D-2701-4E10-AAC9-F2CB5EFA6267,,49024,,,5963,,,
Outerwear,Backpack,,Arrakis 40 Backpack,,41-6416,color,,size,,genre,,,,,UPCA,,450,,,,260,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,FA87CE3C-9BA9-4257-B433-0B35A4C7C98E,,23688,,,,6416,,,41
Outerwear,Backpack,41-6416,Arrakis 40 Backpack Bla REG ,Arrakis 40 Backpack Blackbird REG  ,806955413038,Blackbird,,REG  ,,UNISEX,,6416,Blackbird,REG  ,806955413038,,450,,,,260,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,7E0FCAAE-4438-4019-A0A4-FE9199E95C92,,48876,,,6416,,,
Outerwear,Backpack,41-6416,Arrakis 40 Backpack Bla TALL ,Arrakis 40 Backpack Blackbird TALL  ,806955413052,Blackbird,,TALL  ,,UNISEX,,6416,Blackbird,TALL  ,806955413052,,450,,,,260,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,2305A98A-F2D9-4819-990C-5CA77172C033,,48876,,,6416,,,
Outerwear,Backpack,,Arrakis 50 Backpack,,41-6419,color,,size,,genre,,,,,UPCA,,499,,,,288.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,C3075163-D69C-4248-8866-A198AF4BAFCC,,23689,,,,6419,,,41
Outerwear,Backpack,41-6419,Arrakis 50 Backpack Bla REG ,Arrakis 50 Backpack Blackbird REG  ,806955413069,Blackbird,,REG  ,,UNISEX,,6419,Blackbird,REG  ,806955413069,,499,,,,288.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E665F8F2-C01A-40C0-9F4B-FB1D080592A2,,48878,,,6419,,,
Outerwear,Backpack,41-6419,Arrakis 50 Backpack Bla TALL ,Arrakis 50 Backpack Blackbird TALL  ,806955413083,Blackbird,,TALL  ,,UNISEX,,6419,Blackbird,TALL  ,806955413083,,499,,,,288.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CF2E2BB6-6ED0-4250-9E9A-F0A7FD9A76D5,,48878,,,6419,,,
Outerwear,Backpack,41-6419,Arrakis 50 Backpack Cob REG ,Arrakis 50 Backpack Cobalt REG  ,806955539745,Cobalt,,REG  ,,UNISEX,,6419,Cobalt,REG  ,806955539745,,499,,,,288.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,DA5CB655-1A11-4DD7-9D4C-06675CF5DFB5,,57388,,,6419,,,
Outerwear,Backpack,41-6419,Arrakis 50 Backpack Cob TALL ,Arrakis 50 Backpack Cobalt TALL  ,806955539769,Cobalt,,TALL  ,,UNISEX,,6419,Cobalt,TALL  ,806955539769,,499,,,,288.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D27EACD0-92DA-4D2C-9129-3F6FA85EE4B1,,57388,,,6419,,,
Outerwear,Backpack,,Arrakis 65 Backpack,,41-6421,color,,size,,genre,,,,,UPCA,,550,,,,318,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,A041C1CE-9F1A-41A5-91E2-EDFDA8860C6B,,23690,,,,6421,,,41
Outerwear,Backpack,41-6421,Arrakis 65 Backpack Bla REG ,Arrakis 65 Backpack Blackbird REG  ,806955429794,Blackbird,,REG  ,,UNISEX,,6421,Blackbird,REG  ,806955429794,,550,,,,318,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,389E1163-F322-4DB4-B34C-6CAFB31D6296,,48880,,,6421,,,
Outerwear,Backpack,41-6421,Arrakis 65 Backpack Bla TALL ,Arrakis 65 Backpack Blackbird TALL  ,806955429817,Blackbird,,TALL  ,,UNISEX,,6421,Blackbird,TALL  ,806955429817,,550,,,,318,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,AC25298B-A79E-40C8-99F6-2C8B73472A69,,48880,,,6421,,,
Outerwear,Backpack,,Naos 85 Backpack,,41-4936,color,,size,,genre,,,,,UPCA,,700,,,,404.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,1E6D42F2-C8DB-4981-8A57-9964D79906A9,,23888,,,,4936,,,41
Outerwear,Backpack,41-4936,Naos 85 Backpack Bla REG ,Naos 85 Backpack Blackbird REG  ,806955429824,Blackbird,,REG  ,,UNISEX,,4936,Blackbird,REG  ,806955429824,,700,,,,404.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,3F347749-0183-47E7-B442-24C1217D5D6A,,49732,,,4936,,,
